fecha,departamento,tipo,inmueble,precio,tamaño,dormitorios,titulo,descripcion
2024-03-31,Cochabamba, Venta, Lote / Terreno,,1421,,Vendo Terreno De 1421,VENDO Terreno de 1421 m2 cerca de la Blanco Galindo. 77264815
2024-03-31,Cochabamba, Alquiler, Departamento,0,,2,Bs 1 400 Alquilo,"BS. 1.400 alquilo departamento independiente y céntrico, 2 dormitorios, sala, cocina y baño, s/garaje, Av. Heroínas 0568 casi esquina Falsuri. Cel. 77750087."
2024-03-31,Cochabamba, Alquiler, Local Comercial,,,2,Alquilo 2 Tiendas Con,"ALQUILO 2 tiendas, con baño, departamento, 2 dormitorios, dependencias, Atacama 1527 y Demetrio Canelas. 78326796."
2024-03-31,Cochabamba, Venta, Casa / Chalet,137000,,2,Estrene Chalets Suite 2,"ESTRENE  Chalets, suite, 2 dormitorios, estudio, jardín, parrillero, 2 garajes, 137.000 $us América Oeste Chiquicollo 77404700"
2024-03-31,Cochabamba, Venta, Departamento,,121,3,Iluminado Departamento En Venta,"ILUMINADO  Departamento en venta, Simón López y Beijing. 121m2: 3 Dormitorios (1 suite), 3 balcones (norte, este y oeste), cocina cerrada. C /parqueo, baulera, persianas, espejos, cajonerìa, calefón y otros. 85000usd. Con opción a segundo parqueo. WhatsApp 70759918"
2024-03-31,Cochabamba, Venta, Departamento,15500,,3,Preventa Mono Ambientes Desde,"PREVENTA  Mono ambientes desde 15.500 $us, Departamentos 1, 2 y 3 dormitorios, edificio con piscina, sauna, hidromasaje. Av. América y Gabriel Rene Moreno. Abstenerse inmobiliarias. 63903611"
2024-03-31,Cochabamba, Venta, Departamento,,,4,En Venta Departamento Dúplex,"EN VENTA Departamento dúplex a estrenar, 4 dormitorios, 2 parqueos, Zona Hipódromo, papeles al día se acepta financiamiento bancario, vehículos o lotes como parte de pago 63903611"
2024-03-31,Cochabamba, Venta, Departamento,,145,3,Plaza Quintanilla A Estrenar,"PLAZA QUINTANILLA A estrenar vendo departamento 3 dormitorios, 145mts, hermosa vista, piso10, piscina , áreas sociales, dólares 119.000, 70313588 vendohogar"
2024-03-31,Cochabamba, Venta, Departamento,,,3,En Venta Departamento 3,"EN VENTA Departamento 3 dormitorios, parqueo, se acepta financiamiento bancario, Juan de la Rosa y Perú, próximo al Colegio Maryknoll 63903611"
2024-03-31,Cochabamba, Venta, Departamento,,,3,Departamento En Venta 3,"DEPARTAMENTO  En venta 3 dormitorios, Mercado 10 de Febrero y avenida Simón López, Crédito directo. Abstenerse inmobiliarias Info:63903611"
2024-03-31,Cochabamba, Venta, Departamento,125000,154,3,Parque Fidel Anze $us,"PARQUE FIDEL ANZE  $us. 125.000 vendo espectacular departamento de lujo de 154 mts2 3 dormitorios, living comedor, balcones, dependencias, garaje, piscina, áreas sociales. Whatsapp 70313588 vendohogar"
2024-03-31,Cochabamba, Venta, Departamento,,,3,America Este Oferta $us99000,"AMERICA ESTE OFERTA $US99000 Vendo Departamento de Lujo 3 Dormitorios Piscina Areas Sociales, informaciones 70713189"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,98,,En Venta Inmueble Con,"EN VENTA inmueble con medias aguas, Z. Norte de 600,98 m2 sobre Casto Rojas entre Atacama y Tocopilla a 1 cuadra de la Av. Melchor Pérez de Holguín 72638205"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,3660,,Blanco Galindo Km 6,"BLANCO GALINDO KM_ 6 Zona Santa Rosa, en venta terreno 3660m2 con galpón entre Avenidas Blanco Galindo y Víctor Ustariz, informaciones 70313588 abstenerse inmobiliarias"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,0,,3,Bs 1 200 Sobre,"BS 1.200  Sobre Av. Panamericana (Loreto) en 2 plantas alquilo (anticrético), 3 dormitorios, sala, cocina, baño. Referencias 75485432"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,500,,4,Casa En Condominio $500,"CASA  En condominio $500 en Circunvalacion Este KM4, 4 Dormitorios, Escritorio, Terraza, Jardin Garaje, informaciones 70313588 vendohogar"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,150,,,Plaza Quintanilla Papa Paulo,"PLAZA QUINTANILLA Papa Paulo casa 2 plantas 7 ambientes, 4 baños, para empresas, exposiciones 1150 $us 77404700"
2024-03-31,Cochabamba, Alquiler, Departamento,0,,3,Bs 2 850 Cine,BS. 2.850  Cine Center departamento amoblado y equipado. 3 dormitorios. Informaciones 70313588 vendohogar
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Parque Fidel Anze Alquiler,PARQUE FIDEL ANZE Alquiler departamentos de Lujo 3 y 2 dormitorios con y sin muebles. Informaciones 70313588 fotos www.alquileres.vendohogar.net
2024-03-31,Cochabamba, Alquiler, Departamento,,175,,Ic Norte America Departamento,"IC NORTE AMERICA Departamento amoblado de lujo 175 m2 3:dormitorios, garaje, hermosa vista, 70313588 fotos www.alquileres.vendohogar.net"
2024-03-31,Cochabamba, Anticrético, Departamento,000,,4,25 000$ Departamento Anticrético,25.000$  Departamento anticrético 4 dormitorios y dependencias Av. Blanco Galindo Km 8 67525286
2024-03-31,Cochabamba, Anticrético, Departamento,,180,3,America Gym Premier Anticr,AMERICA  GyM Premier anticrètico departamento de lujo 180m2 3 dormitorios dependencias garaje 70713189 vendohogar
2024-03-31,Cochabamba, Venta, Casa / Chalet,,231,,Vendo Bonita Casa Inmediaciones,"VENDO bonita casa, inmediaciones Telf. Automáticos, C./Ildefonso, Murguia y Caracas Nro 1837, 2 plantas, Sup. terreno 231 m2, construidos 360 m2. Cel. 60380872."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,5,Vendo Hermosa Casa Tipo,"VENDO hermosa casa, tipo chalet, ubicada en la d'Orbigny y Juan Pablo Segundo, consta: Living comedor, escritorio, cocina, 5 cuartos, cuarto de empleada, churrasquero, garaje, para 3 carros. Telf. 65322155."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,2,160 000 $us Dueña,"160.000 $US dueña vende bonito chalet nuevo, equipado, 2 plantas, una suite, 2 dormitorios, 3 baños, con box, living comedor, cocina - comedor, estudio, área lavado, lavandería, depósito, calefón, portero eléctrico, táctil, garajes, jardín, avenida Juan Quiroz 640, frene al parque. 4414881,..."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,159,,Dueña Vende Casa Zona,"DUEñA vende casa, zona Teleférico de 159 m2, sin garaje. Telf. 62612959."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,,Vendo Casa Final Villavicencio,"VENDO casa, final Villavicencio, Sirpita, Tiquipaya, a estrenar, de 2 plantas, 110..000 $us. 74361720, charlable."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,13,,De Urgencia En Venta,"DE URGENCIA En venta casa Chiriguano y Vaca Diez, superficie 4.13 metros. Celular 72720291, 79743294"
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,4,Vendo Casa 4 Cuartos,"VENDO casa, 4 cuartos, sala, cocina, lindas, baños, agua 24 horas, final Panamericana. 77497492."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,370,,Dueño Vende Casa Zona,"DUEñO vende casa, zona Juan de la Rosa y Medinacelli, 2 pisos, 370 m2, whatsapp. 67556297, no inmobiliarias."
2024-03-31,Cochabamba, Venta, Casa / Chalet,150000,377,9,Casa 2 Pisos Con,"CASA (2 pisos), con 2 departamentos y 2 garzoniers, 377 m2 construidos, patios, 2 garajes, (3 movilidades), ideal para 2 familias, (9 cuartos en total), zona avenida Simón López y Mercado, 10 de febrero, $us 150.000, opción financiamiento. Ref. 70750950."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,450,,Urgente Vendo Casa Como,"URGENTE Vendo casa como lote 450 m2, Calle Alto de la Alianza, Chimba a una Cuadra Blanco Galindo Km. 1, Telf. 4442067, 72735385."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,3,Vendo Casa Con Financiamiento,"VENDO casa con financiamiento, banco, 3 cuartos, un baño, sala, cocina, segunda planta, 4 cuartos, 2 baños, sala, avenida Tercero, calle Portales, Villazón, Km 6 norte. 7647120, 76956749. (*)"
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,2,Casa A Estrenar Zona,"CASA a estrenar, zona final, Av. América oeste, cerca colegio Isaac Attie, 2 dormitorios + 1 suite, + jardín amplio y todas las demás dependencias. Telf. 72201235."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,53,,Casa En Venta Como,"CASA en venta, como lote, 885.53 m2, avenida Daniel Campos casi avenida Blanco Galindo, ideal para construir de 6 a 12 plantas. Telf. 79951422."
2024-03-31,Cochabamba, Venta, Casa / Chalet,149900,312,2,Estrena Casa En Condominio,"ESTRENA CASA en condominio, suite, 2 dormitorios, estar familiar, ambientes amplios, cocina con despensa, 2 garajes, gas, S. Const. 312 m2, $us 149.900. 70777999, templo de Guadalupe, zona norte, no intermediarios."
2024-03-31,Cochabamba, Venta, Casa / Chalet,155000,150,,Vendo Hermoso Chalet Cala,"VENDO Hermoso chalet Cala Cala a 3 cuadras Hipermaxi (Circunvalación) en condominio 150 m2 construidos $us. 155.000 Cel. 70727049, 76918657."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,518,4,Real Ocasion Hermosa Casa,REAL OCASION Hermosa casa nueva 2 plantas 1 suite 4 dormitorios roperos empotrados 4 baños living comedor 2 cocinas más departamento auxiliar amplia sala de recepción cocina 3 dormitorios 4 baño 2 cuartos 1 tienda garaje apta para restaurante superficie 518 m2 frente 30 m2 inmediaciones avenida 6...
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,3,De Ocasion Vendo Casas,"DE OCASION vendo casas en condominio privado, son domóticas, 3 dormitorios, jardín y parrillero, Av. Villazón, Km 5. Cel. 75926620."
2024-03-31,Cochabamba, Venta, Casa / Chalet,454000,27,,Casa Frente 27 Mts,CASA Frente 27 mts Precio 454.000 $US Ofertable documentación en orden ideal inversionistas constructores etc. rubro comercial sobre la primera Circunvalación entre las calles ciudad del Niño y Litoral frente mismo al surtidor Sipetrol Fortaleza Mayor Referencia 77994624 Whatsapp
2024-03-31,Cochabamba, Venta, Casa / Chalet,750,,,Condominio La Serena Hermosa,"CONDOMINIO LA SERENA  Hermosa casa tres dormitorios estar dependencias empleada parrillero dos lavanderías amplio jardín $us 750 incluye expensas 77702006, 76201242"
2024-03-31,Cochabamba, Venta, Casa / Chalet,138000,,6,Casa En Venta Av,"CASA en venta, Av. Beijing y Tales de Mileto, tiene 2 departamentos, 6 dormitorios, 4 baños, 2 cocina, precio 138.000 $us. Telf. 62634861."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,3,Dueño Vende Casa Bonita,"DUEñO vende casa bonita, nueva, 2 plantas + altillo, Km 9 1/2, Villazón, 3 dormitorios, cocina, con cajonería, alta y baja. Cel. 60747437, 77994098."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,4,Casa En Venta Estrenar,CASA En venta estrenar Tiquipaya una cuadra de avenida Ecológica zona residencial dos plantas 4 dormitorios 79358388
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,300,,Chiquicollo Casita En Venta,"CHIQUICOLLO Casita en venta, sala, cocina, 2 habitaciones, 3 baños, Sup. 300 m2., 80000 $us., 79705053."
2024-03-31,Cochabamba, Venta, Casa / Chalet,148,,,Casa Condominio Zona Temporal,"CASA  Condominio, zona Temporal, $us. 148000 + 2 parqueos. 70719544."
2024-03-31,Cochabamba, Venta, Casa / Chalet,180000,337,,Estrenar Hermosa Casa En,ESTRENAR Hermosa casa en venta 3 plantas terreno 337 m2 construidos 283 m2 amplio jardín churrasquero garaje 5 vehiculos zona primera Circunvalación y Salamanca a pasos Hospital D5 Tiquipaya Precio 180.000 $us ofertable 77994624 Whatsapp
2024-03-31,Cochabamba, Venta, Casa / Chalet,45000,275,,Casa Económica 275 M2,CASA Económica 275. m2 dos plantas obra gruesa zona Sud 45.000 $us. 73778815
2024-03-31,Cochabamba, Venta, Casa / Chalet,75000,,3,Vendo Casa Av Villazón,"VENDO Casa Av. Villazón Km 7 1/2 2 cuadras norte $us 75.000, 3 dormitorios y dep 74934166 a 2 pagos."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,700,4,Propietario Vende Hermosa Casa,"PROPIETARIO Vende hermosa casa en Vinto - Zona Norte consta 4 dormitorios, 4 baños amplio jardín sobre 700 mts cuadrados. Ref. 65365158"
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,6,Vendo 2 Casas Con,"VENDO 2 casas con financiamiento Bancario, Vinto y Sipe Sipe de 2 y 3 plantas, cuenta de 4 y 6 dormitorios y todas las dependencias, 77000 $us. y 130 mil $. Ref. 77976764."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,1028,,Zona Norte Casas Como,"ZONA NORTE Casas como lote 1028 m2., frente 21; 1025 frente 27; 800 m2., 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,3,Pacata Baja Bateón Casa,"PACATA BAJA Bateón, casa 3 dormitorios, 2 departamentos auxiliares, 130000 $., solo interesados, 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,1122,,Avenida Aroma Oeste Casa,"AVENIDA AROMA Oeste, casa comercial, cerca venta de repuestos de autos, 1122 m2., tiendas. 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,700,3,Heroinas Tumusla Casa Comercial,"HEROINAS - TUMUSLA Casa comercial, para instituciones, 3 dormitorios, 2 departamentos, 700 m2., jardín, garaje, 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,400,,295000 $ San Carlos,"295000 $. San Carlos - República, casa para negocio, vivienda 400 m2., con locales, habitaciones. 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,284,,115000 $ Pacata Baja,"115000 $. Pacata Baja, casita como lote, de 284 m2., frente 20, gas, servicios. 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,428,5,230000 $ Beijing Capitan,"230000 $. Beijing, Capitan, casa 3 plantas, 5 dormitorios, departamento auxiliar, 428 m2., jardín. 70361700."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,400,2,Espectacular 400 M2 Casa,"ESPECTACULAR 400 m2, casa 2 departamentos, 6 baños, 4, 2 dormitorios, frente a jardín infantil, 3 parqueos, cocina, muebles, toda pared, roperos, cerca a gasolinera, centros médicos, 22 líneas de transporte, etc, etc, Papa Paulo 1478. Telf. 70377390."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,415,,Casa Comercial Sobre Avenida,"CASA COMERCIAL sobre avenida Siglo XX, casi parada Sucre, superficie 415 m2, 2 tiendas comerciales y amplio espacio para lavado de autos, patio privado, Cel. 75976310, vende propietario."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,,Venta De Casa A,"VENTA De casa a 3 cuadras de la 1ra. Circunvalación, zona de Ex militares, 150000 $., al contado, descuento de 10000 $. Whatsapp 70760379."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,,Remato Casa 124000 $,"""REMATO CASA"" 124000 $. Zona residencial, Pacata Baja, papeles e impuestos al día, llamar solo interesados. 70760379 whatsapp."
2024-03-31,Cochabamba, Venta, Casa / Chalet,165000,626,,Vendo Casa Como Lote,"VENDO casa como lote, 626 m2, en Tiquipaya, cerca venta helados, 165.000 $us. 75935500."
2024-03-31,Cochabamba, Venta, Casa / Chalet,95000,,,Pacata Alta Zona Pedregal,PACATA ALTA Zona Pedregal lindas cómodas y elegantes viviendas en condominio 95.000 $us 70758347
2024-03-31,Cochabamba, Venta, Casa / Chalet,137,,3,Vendo Hermosa Casa Minimalista,"VENDO Hermosa casa minimalista, para estrenar 3 plantas, 1 suite, 3 dormitorios, roperos empotrados, cocina equipada, living comedor, 3 baños, terraza, garaje, parrillero, jardín, $us. 137000, zona Coña Coña. Referencias 77421200."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,513,,Vendo Casa 513 M2,"VENDO casa, 513 m2, como lote, ideal para construcción, negocio, Av. Libertador, Adela Zamudio. 70717333."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,330,,Vendo Casa Comercial 2,"VENDO casa comercial, 2 tiendas, superficie 330 m2, calle Jordán, Ayacucho, ideal negocio, construcción. 70717333."
2024-03-31,Cochabamba, Venta, Departamento,71000,,3,Departamento Venta 3 Dormitorios,"DEPARTAMENTO venta, 3 dormitorios, 71.000 $us, a una cuadra de la América. 77957745."
2024-03-31,Cochabamba, Venta, Departamento,,,3,Vendo Departamento En La,"VENDO departamento en La Paz, 3 dormitorios, avenida Chacaltaya, cerca Universidad ""Salesiana"". 70531916."
2024-03-31,Cochabamba, Venta, Departamento,,,2,Calle Tarija Propietario Vende,"CALLE TARIJA propietario, vende departamento, 2 dormitorios, garaje, whatsapp. 71237707."
2024-03-31,Cochabamba, Venta, Departamento,,121,2,Vendo Departamento 121m2 1,"VENDO departamento 121m2, 1 suite, 2 dormitorios, garaje, baulera, inmediaciones Unifranz. U$. 89.000. 72275563."
2024-03-31,Cochabamba, Venta, Departamento,,145,2,Vendo Departamento 145 M2,"VENDO departamento 145 m2, 1 suite, 2 dormitorios, garaje, baulera, pasos parque Fidel Anze. U$. 129.000. 72275563."
2024-03-31,Cochabamba, Venta, Departamento,77000,,3,Dueño Vende Departamento Frente,"DUEñO vende departamento, frente parque, 3 dormitorios, 2 baños, garaje, baulera, $us 77.000, charlable. 67402325."
2024-03-31,Cochabamba, Venta, Departamento,48000,,,Urgente Por Motivo De,"URGENTE Por motivo de viaje vendo departamento ubicado en la zona norte de Cbba 48.000 $us ofertable Ref. 63923325, 79750354"
2024-03-31,Cochabamba, Venta, Departamento,,52,3,Vendo Departamento A Estrenar,"VENDO Departamento a estrenar, 3 dormitorios, roperos empotrados, cocina equipada, gym, área social, 85.52 m2., garaje. 63945375, 4797052."
2024-03-31,Cochabamba, Venta, Departamento,40000,,1,Venta Departamentos Planta Baja,"VENTA Departamentos Planta Baja, 1 dormitorio, living-comedor, cocina, patio amplio, $us 40.000 - 1 dormitorio, 7mo piso, $us 38.000 - 2 dormitorios, living comedor, cocina, baño, patio servicio $us 49.500 - 3 dormitorios, living comedor, cocina, 2 baños, patio servicio, $us 68.500 - cerca IC Norte..."
2024-03-31,Cochabamba, Venta, Departamento,000,,2,Departamento Venta 2 Dormitorios,"DEPARTAMENTO Venta, 2 dormitorios, 2 baños, living - comedor, cocineta, 46000 $., 75312922, Av. Salamanca."
2024-03-31,Cochabamba, Venta, Departamento,,,3,Departamento Vende Propietario 3,DEPARTAMENTO Vende propietario: 3 dormitorios c/parqueo U. Católica 63991849
2024-03-31,Cochabamba, Venta, Departamento,450,70,1,Dueña Vende Departamento 1,"DUEñA Vende departamento 1 dormitorio amoblado, equipado, listo para vivir, 43.70 m2., $us. 45000, Venezuela - Aniceto Arce. 71546049."
2024-03-31,Cochabamba, Venta, Departamento,85000,127,3,Vendo Hermoso Departamento En,"VENDO hermoso departamento, en primer piso de edificio, ubicado en Av. Tadeo Haenke y Juan Pablo II, tiene 127 m2 de superficie, consta de 3 dormitorios y garaje, $us 85.000. Ref. 67400724."
2024-03-31,Cochabamba, Venta, Departamento,,,2,Sombrero De Chola Hermoso,"SOMBRERO DE CHOLA hermoso departamento, 1 suite, 2 dormitorios, garaje, excelente vista, con financiamiento. 62624601."
2024-03-31,Cochabamba, Venta, Departamento,000,,2,60 000 $us Oferta,"60.000 $US Oferta Templo Cala Cala, 2 dormitorios, soleado, vista norte oeste, garaje, financiamiento. 62624601."
2024-03-31,Cochabamba, Venta, Departamento,,64,,Departamento En Venta 43,"DEPARTAMENTO en venta, 43.64 m2, piso 5, cocina equipada, Torre Montreal, Av. América. 65388338."
2024-03-31,Cochabamba, Venta, Departamento,95000,,,Vendo Departamento Con Parqueo,"VENDO departamento, con parqueo, excelente ubicación, $us 95.000, negociable, (Bolivianos o dólares), referencias: 77497626."
2024-03-31,Cochabamba, Venta, Departamento,,126,3,Departamento En Venta Zona,"DEPARTAMENTO en venta, zona surtidor El Cristo, 3 dormitorios, living comedor, 3 baños, 126 m2, 120.000 dólares. Ref. 76920928."
2024-03-31,Cochabamba, Venta, Departamento,,,3,Departamento 3 Dormitorios 1,"DEPARTAMENTO 3 dormitorios, 1 suite, plazuela Cala Cala. 75950004, dueña."
2024-03-31,Cochabamba, Venta, Departamento,,,2,Proyecto Bahia Ofrece Venta,"PROYECTO BAHIA ofrece venta lujosos departamentos, 2 dormitorios, c/patio, churrasquero independiente, garaje, baulera, 3 dormitorios muy cómodos. Solo 3 pisos con ascensor, terraza panorámica (Parque Mariscal). A la primera venta un regalo de garaje. 76474358."
2024-03-31,Cochabamba, Venta, Departamento,75000,130,3,Vendo Departamento Ocasión 130,"VENDO departamento, ocasión, 130 m2, 3 dormitorios, zona plazuela Colón, $us 75.000, ofertable. 70717333."
2024-03-31,Cochabamba, Venta, Departamento,,,2,America Oeste Vendo Facilidades,"AMERICA OESTE Vendo facilidades de pago Departamento 2 dormitorios, demás dependencias. Primer piso independiente. Recibo movilidad/lote parte de pago 62686932 70385109"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,553,,Lote Amurallado De 553,"LOTE amurallado, de 553 m2, en 85.000 dólares, conversable, ubicado en urbanización AIG, lado norte de ""Ciudad del Niño"", toda documentación en orden. Ref. 70343521, Cel. y whatsapp."
2024-03-31,Cochabamba, Venta, Lote / Terreno,65000,50,,Lote En Venta Zona,"LOTE en venta, zona Huayllani, en plena Av. Circunvalación, a 2 cuadras del puente asfaltado, papeles e impuestos al día, 337.50 m2, $us 65.000, contacto, whatsapp o llamadas al 71427739."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,420,,Vendo Temporal Cala Cala,"VENDO Temporal, Cala Cala, lote, 420 m2, calle London entre W. Keaspeare y Av. Robles, con frente a la ciudad. Telf. 68508528."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,100,,Vendo Lote De 308,"VENDO lote de 308 m2., ubicado a 100 metros al este del Hospital Cuschieri (Colcapirhua), documentación al día, 68.000 dólares, Cel. 72219937."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,00,,Lote En Venta Calle,"LOTE en venta, calle Teófilo Vargas, de 375.00 m2, Telf. 79951422."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,83,,Venta De Lote 648,"VENTA de lote, 648,83 m2, calle Esteban Arze, casi avenida Aroma. Telf. 79951422."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,315,,Chiquicollo Pasos Avenida Linde,"CHIQUICOLLO Pasos Avenida Linde, hermosos lotes 1.130 y 315 m2 papeles al día 72270213, 4256276."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,000,,Para Inversionistas A 10,"PARA INVERSIONISTAS a 10 minutos de Tiquipaya, 2 lotes urbanizables, colindantes, lote 1: 6.000 m2; lote 2: 7.400 m2, propietario legítimo, se escucha ofertas, contactarse al 74102931."
2024-03-31,Cochabamba, Venta, Lote / Terreno,130,300,,Vendo Lote De 1,"VENDO Lote de 1.300 m2 en zona “4 Esquinas” $130/ m2 enmallado Olímpico (todo el perímetro), papeles en orden. Telf: 72222933"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,301,,Lotes 301 M2 247,"LOTES 301 m2, 247 m2 frente 14 metros cerca Avenida Túnel El Abra, Urbanización Esmeralda $us.- 19.000, 15.000 ofertable Ref. 77421200 72770033"
2024-03-31,Cochabamba, Venta, Lote / Terreno,82000,308,,Bonitos Lotes En Venta,BONITOS Lotes en venta 308 m2 amurallados zona Linde $us. 82.000 Ref. 72770033
2024-03-31,Cochabamba, Venta, Lote / Terreno,,336,,Vendo De Ocasión Lote,"VENDO de ocasión, lote 300, 336 m2, cerca al Nuevo Terminal. 74807033."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,1000,,Terrenos Aptos Construcción Casas,"TERRENOS Aptos construcción casas condominios edificios 320, 350, 550, 1130, 1000 m2 excelente ubicación amurallados calles adoquinadas calle Litoral entre Ecológica Primera circunvalación 76201242"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,831,,Venta Lote Cochabamba Chimba,"VENTA Lote, Cochabamba, Chimba, 831 m2., frente 30 m2. Dir. C.R. Arce, Rosseti, instalado agua, alcantarillado, amurallado, papeles en orden, directo dueño. 71515788."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,12391,,Vendo Lote 12391 M2,"VENDO Lote 12391 m2. Telf. 73346656, zona Tiquipaya, motivo de viaje, urgente."
2024-03-31,Cochabamba, Venta, Lote / Terreno,72000,,,Lote En Venta Zona,"LOTE en venta, zona norte, cerca urbanización Tunari, 72.000 $us. Ref. 76548300."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,220,,En Venta Lote Amurallado,"EN VENTA lote amurallado, de 220 m2, ubicado a 6 cuadras del hospital Cuschieri, con papeles en orden, precio 42.000 dólares. Cel. 72227743."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,3500,,Vendo Lote 3500 M2,"VENDO Lote 3500 m2, Llawkenquiri camino Paso amurallado c/ luz- agua. 70744006, 4420900"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,423,,Vendo Lote De 423,"VENDO Lote de 423 mts amurallado en la d’Orbigny Ref. 79733997, 71795555"
2024-03-31,Cochabamba, Venta, Lote / Terreno,184,800,,Lote 800 M2 Frente,"LOTE 800 m2., frente 10 mts. $us. 184000, una cuadra norte Simón López, inmediaciones BOA, clínica Arano. Cel. 67539436, 77982611."
2024-03-31,Cochabamba, Venta, Lote / Terreno,60000,490,,Lote En Venta $us,"LOTE EN VENTA $us 60.000, por real apuro, 490 m2, urbanización ""Los Ceibos"", recibo vehículo parte de pago. 71414014."
2024-03-31,Cochabamba, Venta, Lote / Terreno,71,300,,Quillacollo Norte Barrio Primavera,"QUILLACOLLO NORTE Barrio Primavera de Marquina, vendo lotes económicos de 300 m2., cuenta con luz y agua, la zona poblada, solo 16500 Bs. Ref. 77976764."
2024-03-31,Cochabamba, Venta, Lote / Terreno,270,4500,,270 $ M2 Capitan,"270 $. M2. Capitan Ustariz, lote 4500 m2., frente 45, depósitos, luz trifásico, servicios. 70361700."
2024-03-31,Cochabamba, Venta, Lote / Terreno,250,4000,,Km 6 Capitan Ustariz,"KM. 6 CAPITAN USTARIZ Lote 4000 m2., frente 45, solo 250 $/m2., con agua. 70361700.."
2024-03-31,Cochabamba, Venta, Lote / Terreno,500,830,,Universidad Catolica Oferta Inmediaciones,"UNIVERSIDAD CATOLICA oferta inmediaciones, bonitos lotes 830 m2, 420 m2. Precio 500 $us. m2. 62624601."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,600,,Vendo Lote De 600,"VENDO lote de 600 m2, Tadeo Haenke, 1 casa en Aniceto Padilla, 430 m2, construcción nueva, whatsapp. 78355763."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,50,,Vendo En Av Blanco,"VENDO en Av. Blanco Galindo, Nro 1862 (Km 2 1/2, puente Melchor Perez de Holguín), 852.50 m2, terreno con galpón y medias aguas. Ref. 72206868."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,231,,Lote Vendo 231 M2,"LOTE vendo 231 m2, Av. Panamericana, también ofrezco lotes, 300 m2, camino Tarata. Cel. 67478452."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,390,,Lote En Venta De,"LOTE en venta, de 390 m2, en HUayllani, a 4 cuadras de la Av. Villazón, Km 8.5. Cel. 61615611."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,270,,Lote Amurallado 270 M2,"LOTE amurallado 270 m2., listo para construir su casa, zona túnel de Abra, tiene todos los servicios, papeles completos e impuestos al día. Ref. 69465807."
2024-03-31,Cochabamba, Venta, Lote / Terreno,300,750,,750 M2 Sobre Av,"750 M2 sobre Av. 300 $us m2, Cuatro Esquinas Tiquipaya, otro 2.000 m2, 150 $us x m2. 75935500, 70307018."
